32.2;247326.4;240963;0.00E+00;197.622;-1.52E+02;1.00E-300
32.3;247311.2;240943.3;0.00E+00;197.149;-1.52E+02;1.00E-300
32.4;247296;240923.6;0.00E+00;196.678;-1.52E+02;1.00E-300
32.5;247280.8;240903.9;0.00E+00;196.209;-1.52E+02;1.00E-300
32.6;247265.5;240884.3;0.00E+00;195.742;-1.52E+02;1.00E-300
32.7;247250.3;240864.8;0.00E+00;195.276;-1.52E+02;1.00E-300
32.8;247235.1;240845.3;0.00E+00;194.812;-1.52E+02;1.00E-300
32.9;247220;240825.8;0.00E+00;194.35;-1.52E+02;1.00E-300
33;247204.8;240806.4;0.00E+00;193.89;-1.52E+02;1.00E-300
33.1;247189.6;240787.1;0.00E+00;193.431;-1.52E+02;1.00E-300
33.2;247174.5;240767.7;0.00E+00;192.974;-1.51E+02;1.00E-300
33.3;247159.3;240748.5;0.00E+00;192.518;-1.51E+02;1.00E-300
33.4;247144.2;240729.2;0.00E+00;192.064;-1.51E+02;1.00E-300
33.5;247129.1;240710;0.00E+00;191.612;-1.51E+02;1.00E-300
33.6;247114;240690.9;0.00E+00;191.162;-1.51E+02;1.00E-300
33.7;247098.9;240671.8;0.00E+00;190.713;-1.51E+02;1.00E-300
33.8;247083.8;240652.8;0.00E+00;190.266;-1.51E+02;1.00E-300
33.9;247068.7;240633.8;0.00E+00;189.821;-1.51E+02;1.00E-300
34;247053.6;240614.8;0.00E+00;189.378;-1.51E+02;1.00E-300
34.1;247038.6;240595.9;0.00E+00;188.936;-1.50E+02;1.00E-300
34.2;247023.6;240577;0.00E+00;188.495;-1.50E+02;1.00E-300
34.3;247008.5;240558.2;0.00E+00;188.057;-1.50E+02;1.00E-300
34.4;246993.5;240539.4;0.00E+00;187.62;-1.50E+02;1.00E-300
34.5;246978.5;240520.7;0.00E+00;187.185;-1.50E+02;1.00E-300
34.6;246963.6;240502;0.00E+00;186.751;-1.50E+02;1.00E-300
34.7;246948.6;240483.3;0.00E+00;186.32;-1.50E+02;1.00E-300
34.8;246933.7;240464.7;0.00E+00;185.889;-1.49E+02;1.00E-300
34.9;246918.7;240446.1;0.00E+00;185.461;-1.49E+02;1.00E-300
35;246903.8;240427.6;0.00E+00;185.034;-1.49E+02;1.00E-300
35.1;246888.9;240409.1;0.00E+00;184.609;-1.49E+02;1.00E-300
35.2;246874;240390.7;0.00E+00;184.185;-1.49E+02;1.00E-300
35.3;246859.1;240372.3;0.00E+00;183.764;-1.49E+02;1.00E-300
35.4;246844.3;240353.9;0.00E+00;183.343;-1.48E+02;1.00E-300
35.5;246829.5;240335.6;0.00E+00;182.925;-1.48E+02;1.00E-300
35.6;246814.6;240317.4;0.00E+00;182.508;-1.48E+02;1.00E-300
35.7;246799.8;240299.1;0.00E+00;182.093;-1.48E+02;1.00E-300
35.8;246785;240280.9;0.00E+00;181.679;-1.48E+02;1.00E-300
35.9;246770.3;240262.8;0.00E+00;181.267;-1.48E+02;1.00E-300
36;246755.5;240244.7;0.00E+00;180.857;-1.47E+02;1.00E-300
36.1;246740.8;240226.6;0.00E+00;180.448;-1.47E+02;1.00E-300
36.2;246726.1;240208.6;0.00E+00;180.041;-1.47E+02;1.00E-300
36.3;246711.4;240190.6;0.00E+00;179.635;-1.47E+02;1.00E-300
36.4;246696.7;240172.7;0.00E+00;179.231;-1.47E+02;1.00E-300
36.5;246682;240154.8;0.00E+00;178.829;-1.47E+02;1.00E-300
